Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Casa de villa;San Juan de Miraflores;3;2;0;116;2100.0;90.0;40.0;18.1;Casa
Casa de villa;Santa Anita;3;1;0;82;2300.0;;13.0;28.05;Casa
Casa de villa;La Molina;2;0;0;47;1000.0;150.0;39.0;21.28;Casa
Casa de villa;El Agustino;2;1;0;88;1250.0;87.0;27.0;14.2;Casa
Casa de villa;Ventanilla;2;0;0;45;1600.0;;;35.56;Casa
Casa de villa;Lince;1;0;0;40;600.0;;25.0;15.0;Casa
Casa de villa;Cieneguilla;1;0;0;50;800.0;;;16.0;Casa
Casa de villa;Los Olivos;1;0;0;42;800.0;;;19.05;Casa
Casa de villa;Santa Anita;2;1;1;65;1800.0;;;27.69;Casa
Casa de villa;Independencia;1;0;0;45;650.0;;;14.44;Casa
Casa de villa;Rímac;3;0;1;80;1200.0;;17.0;15.0;Casa
Casa de villa;San Miguel;2;0;0;73;2500.0;25.0;64.0;34.25;Casa
Casa de villa;Santa Rosa;3;1;0;64;1760.0;50.0;;27.5;Casa
Casa de villa;Lince;3;1;0;80;1300.0;;;16.25;Casa
Casa de villa;Punta Negra;1;0;0;33;1400.0;;53.0;42.42;Casa
Casa de villa;Ate;2;0;1;80;1300.0;;;16.25;Casa
Casa de villa;San Luis;1;0;0;24;500.0;60.0;250.0;20.83;Casa
Casa de villa;La Punta;3;0;1;198;1500.0;;;7.58;Casa
Casa de villa;Callao;2;0;0;65;1400.0;300.0;;21.54;Casa
Casa de villa;La Molina;2;0;0;41;900.0;;135.0;21.95;Casa
Casa de villa;Bellavista;1;0;0;50;700.0;;;14.0;Casa
Casa de villa;Magdalena del Mar;1;0;0;44;700.0;;;15.91;Casa
Casa de villa;San Isidro;1;1;0;52;900.0;;;17.31;Casa
Casa de villa;Carabayllo;1;0;0;35;780.0;;14.0;22.29;Casa
Casa de villa;Mi Perú;1;0;0;40;850.0;;;21.25;Casa
Casa de villa;Ate;2;1;0;65;980.0;;60.0;15.08;Casa
Casa de villa;Punta Negra;1;0;0;45;1000.0;;15.0;22.22;Casa
Casa de villa;San Borja;2;0;0;50;900.0;;;18.0;Casa
Casa de villa;Ventanilla;1;0;0;32;1000.0;125.0;12.0;31.25;Casa
Casa de villa;San Luis;3;0;0;80;2200.0;150.0;16.0;27.5;Casa
Casa de villa;Santa Rosa;1;0;0;40;800.0;;;20.0;Casa
Casa de villa;San Miguel;2;0;0;75;2200.0;;;29.33;Casa
Casa de villa;La Molina;2;0;0;43;1000.0;;120.0;23.26;Casa
Casa de villa;Comas;2;0;0;58;1000.0;;;17.24;Casa
Casa de villa;Santa Anita;3;1;1;92;1500.0;80.0;11.0;16.3;Casa
Casa de villa;La Molina;3;0;0;73;850.0;;;11.64;Casa
Casa de villa;La Perla;2;0;0;55;600.0;;;10.91;Casa
Casa en condominio;Ate;5;4;5;750;22000.0;;;29.33;Casa
Casa en condominio;El Agustino;2;2;0;65;1000.0;;;15.38;Casa
Casa en condominio;San Luis;3;1;1;115;2000.0;;;17.39;Casa
Casa en condominio;Ate;4;3;2;466;7500.0;2695.0;;16.09;Casa
Casa en condominio;Ate;5;10;5;1600;25000.0;1600.0;;15.62;Casa
Casa en condominio;Callao;5;3;1;140;2500.0;1200.0;;17.86;Casa
Casa en condominio;Ate;4;2;4;595;30000.0;2500.0;2510.0;50.42;Casa
Casa en condominio;Jesús María;4;4;4;267;6500.0;700.0;3308.0;24.34;Casa
Casa en condominio;Punta Hermosa;3;2;1;250;5500.0;750.0;500.0;22.0;Casa
Casa en condominio;Ate;4;4;4;1000;30000.0;2695.0;23715.0;30.0;Casa
Casa en condominio;Callao;2;1;0;163;1800.0;92.0;46.0;11.04;Casa
Casa en condominio;Villa El Salvador;2;2;1;90;1700.0;618.0;338.0;18.89;Casa
Casa en condominio;Ate;5;6;5;640;13800.0;980.0;1800.0;21.56;Casa
Casa en condominio;Ate;5;3;5;1000;20000.0;1800.0;1800.0;20.0;Casa
Casa en condominio;Villa El Salvador;5;4;5;300;5000.0;1500.0;250.0;16.67;Casa
Casa en condominio;Ate;4;3;2;188;6000.0;1022.0;;31.91;Casa
Casa en condominio;Ate;3;0;2;367;6000.0;510.0;423.0;16.35;Casa
Casa en condominio;Ate;4;2;4;280;8500.0;750.0;620.0;30.36;Casa
Casa en condominio;San Juan de Miraflores;2;0;1;100;1500.0;160.0;80.0;15.0;Casa
Casa en condominio;Jesús María;4;3;4;198;4500.0;1160.0;3012.0;22.73;Casa
Casa en condominio;Pueblo Libre;2;1;0;70;800.0;200.0;;11.43;Casa
Casa en condominio;Lurigancho;4;4;1;380;12000.0;870.0;1290.0;31.58;Casa
Casa en condominio;Ate;4;4;3;280;11000.0;1200.0;1100.0;39.29;Casa
Casa en condominio;Lince;2;2;0;100;1200.0;40.0;1.0;12.0;Casa
Casa en condominio;Ate;5;6;5;1050;15000.0;2000.0;2000.0;14.29;Casa
Casa en condominio;Pucusana;6;4;6;550;25000.0;;672.0;45.45;Casa
Casa en condominio;Ate;5;5;5;600;20000.0;2300.0;;33.33;Casa
Casa en condominio;Jesús María;4;4;4;540;10500.0;850.0;1000.0;19.44;Casa
Casa en condominio;Ate;4;2;4;470;8500.0;510.0;600.0;18.09;Casa
Casa en condominio;Jesús María;4;2;3;227;4000.0;833.0;459.0;17.62;Casa
Casa en condominio;Ate;4;3;2;450;6900.0;1150.0;750.0;15.33;Casa
Casa en condominio;Lince;2;1;1;75;1100.0;400.0;;14.67;Casa
Casa en condominio;Villa El Salvador;2;1;0;61;1450.0;667.0;27.0;23.77;Casa
Casa en condominio;Ate;4;4;2;746;13000.0;510.0;4910.0;17.43;Casa
Casa en condominio;Ate;4;4;3;350;5900.0;300.0;;16.86;Casa
Casa en condominio;Callao;3;2;3;240;4000.0;1200.0;320.0;16.67;Casa
Casa en condominio;Ate;4;4;4;300;9000.0;805.0;;30.0;Casa
Casa en condominio;Ate;4;4;4;340;9000.0;706.0;8024.0;26.47;Casa
Casa en condominio;Jesús María;4;2;3;300;3600.0;510.0;;12.0;Casa
Casa en condominio;Ate;4;2;4;800;15000.0;2000.0;;18.75;Casa
Casa en condominio;Jesús María;4;5;1;350;6000.0;862.0;210.0;17.14;Casa
Casa en condominio;Ate;5;4;5;700;16000.0;2150.0;17000.0;22.86;Casa
Casa en condominio;Lince;1;1;0;60;780.0;240.0;;13.0;Casa
Casa en condominio;Villa El Salvador;4;6;4;500;7000.0;2400.0;;14.0;Casa
Casa en condominio;Lince;2;1;0;70;1000.0;260.0;;14.29;Casa
Casa en condominio;Ate;6;2;6;556;20000.0;1050.0;;35.97;Casa
Casa en condominio;Ate;6;0;4;800;17000.0;2695.0;2220.0;21.25;Casa
Casa en condominio;Villa El Salvador;2;2;1;90;1900.0;550.0;250.0;21.11;Casa
Casa en condominio;Ate;5;3;5;700;25000.0;;;35.71;Casa
Casa en condominio;Villa El Salvador;3;2;1;160;3900.0;;;24.38;Casa
Casa en condominio;Jesús María;4;3;2;630;8000.0;945.0;530.0;12.7;Casa
Casa en condominio;Ate;5;2;2;450;8500.0;850.0;5500.0;18.89;Casa
Casa en condominio;Ate;5;4;5;700;25000.0;2000.0;1000.0;35.71;Casa
Casa en condominio;Ate;4;3;4;1100;15000.0;2000.0;;13.64;Casa
Casa en condominio;Mi Perú;4;3;2;400;4500.0;380.0;1200.0;11.25;Casa
Casa en condominio;Ate;5;4;5;750;30000.0;2100.0;18000.0;40.0;Casa
Casa en condominio;Ancón;2;1;0;50;700.0;180.0;;14.0;Casa
Casa en condominio;Jesús María;4;4;4;680;12000.0;1688.0;;17.65;Casa
Casa en condominio;San Luis;4;2;3;125;3000.0;513.0;;24.0;Casa
Casa en condominio;Jesús María;4;3;4;280;6000.0;860.0;478.0;21.43;Casa
Casa en condominio;Ancón;2;1;2;70;1600.0;;;22.86;Casa
Casa en condominio;Ate;5;3;5;788;18000.0;2000.0;2100.0;22.84;Casa
Casa en condominio;Ate;4;3;4;168;4000.0;1160.0;3012.0;23.81;Casa
Casa en condominio;Ate;5;4;5;600;25000.0;;;41.67;Casa
Casa en condominio;San Luis;4;2;3;200;3000.0;300.0;;15.0;Casa
Casa en condominio;Ate;5;2;5;700;25000.0;;1800.0;35.71;Casa
Casa en condominio;Ate;4;5;4;1000;28009.0;1600.0;15000.0;28.01;Casa
Casa en condominio;Ate;4;3;3;280;7800.0;1495.0;;27.86;Casa
Casa en condominio;Callao;2;1;1;98;1500.0;50.0;50.0;15.31;Casa
Casa en condominio;Rímac;5;0;5;850;30000.0;1500.0;2600.0;35.29;Casa
Casa en condominio;Ate;5;0;3;270;20000.0;1150.0;650.0;74.07;Casa
Casa en condominio;Ate;4;4;4;806;24000.0;2081.0;2300.0;29.78;Casa
Casa en condominio;Lince;4;0;4;400;12000.0;800.0;600.0;30.0;Casa
Casa en condominio;Ate;5;3;0;900;20000.0;1308.0;1601.0;22.22;Casa
Casa en condominio;Lince;2;0;0;75;1500.0;360.0;;20.0;Casa
Casa en condominio;Ate;4;4;4;869;24000.0;2214.0;2376.0;27.62;Casa
Casa en condominio;Ate;4;4;4;300;14000.0;1200.0;350.0;46.67;Casa
Casa en condominio;Jesús María;4;3;4;161;5000.0;900.0;2200.0;31.06;Casa
Casa en condominio;Villa El Salvador;4;1;2;180;2300.0;;20.0;12.78;Casa
Casa en condominio;Ate;4;4;4;700;15000.0;2400.0;18000.0;21.43;Casa
Casa en condominio;Ate;5;2;5;900;30000.0;1900.0;1400.0;33.33;Casa
Casa en condominio;Ate;4;4;4;800;30000.0;2700.0;18300.0;37.5;Casa
Casa en condominio;Lince;2;2;0;200;1100.0;280.0;;5.5;Casa
Casa en condominio;Ate;5;3;4;407;9000.0;1049.0;8426.0;22.11;Casa
Casa en condominio;Ate;4;7;4;496;20000.0;1500.0;1306.0;40.32;Casa
Casa en condominio;Jesús María;4;2;4;200;4800.0;850.0;4500.0;24.0;Casa
Casa en condominio;Villa El Salvador;2;2;1;90;1700.0;618.0;338.0;18.89;Casa
Casa en condominio;Jesús María;5;4;5;865;20000.0;1900.0;1990.0;23.12;Casa
Casa en condominio;Rímac;4;4;4;653;15000.0;3473.0;;22.97;Casa
Casa en condominio;Villa María del Triunfo;3;2;3;175;2500.0;150.0;;14.29;Casa
Casa en condominio;Rímac;5;0;5;900;30000.0;1500.0;;33.33;Casa
Casa en condominio;Ate;3;0;3;680;15000.0;1150.0;800.0;22.06;Casa
Casa en condominio;Ate;6;5;0;906;22000.0;2900.0;2519.0;24.28;Casa
Casa en condominio;Villa El Salvador;5;6;5;304;8000.0;1680.0;2105.0;26.32;Casa
Casa en condominio;Ate;6;6;6;900;12000.0;2000.0;18000.0;13.33;Casa
Casa en condominio;Ate;7;8;7;913;30000.0;2882.0;;32.86;Casa
Casa en condominio;Villa El Salvador;2;2;1;90;1700.0;618.0;338.0;18.89;Casa
Casa en condominio;Mi Perú;2;1;0;60;900.0;300.0;;15.0;Casa
Casa en condominio;Ate;5;6;4;1000;32000.0;3000.0;1700.0;32.0;Casa
Casa en condominio;Callao;3;1;1;163;2000.0;92.0;46.0;12.27;Casa
Casa en condominio;Jesús María;3;3;1;350;12000.0;1485.0;250.0;34.29;Casa
Casa en condominio;Ate;7;5;6;850;20000.0;2340.0;15000.0;23.53;Casa
Casa en condominio;Ate;5;0;2;600;10000.0;800.0;1000.0;16.67;Casa
Casa en condominio;Ate;5;4;5;805;20000.0;1700.0;14000.0;24.84;Casa
Casa en condominio;Jesús María;3;3;1;370;7000.0;1000.0;;18.92;Casa
Casa en condominio;Jesús María;5;4;4;280;7500.0;1500.0;400.0;26.79;Casa
Casa en condominio;Ate;5;2;0;358;10000.0;2333.0;9900.0;27.93;Casa
Casa en condominio;Ate;4;5;4;500;13000.0;2500.0;2000.0;26.0;Casa
Casa en condominio;Villa El Salvador;2;4;2;150;4000.0;180.0;50.0;26.67;Casa
Casa en condominio;Jesús María;4;4;3;550;8000.0;900.0;600.0;14.55;Casa
Casa en condominio;Jesús María;4;3;2;250;4500.0;605.0;;18.0;Casa
Casa en condominio;Callao;4;2;4;253;2500.0;180.0;240.0;9.88;Casa
Casa en condominio;Pucusana;2;0;0;72;1400.0;820.0;70.0;19.44;Casa
Casa en condominio;Jesús María;5;0;5;950;15000.0;1950.0;2500.0;15.79;Casa
Casa en condominio;La Perla;3;1;1;150;5000.0;3100.0;544.0;33.33;Casa
Casa en condominio;Barranco;2;1;0;59;1200.0;260.0;;20.34;Casa
Casa en condominio;Lince;2;2;0;90;2000.0;100.0;30.0;22.22;Casa
Casa en condominio;Lince;2;1;0;90;1300.0;441.0;262.0;14.44;Casa
Casa en condominio;Ate;6;3;4;400;15000.0;1759.0;;37.5;Casa
Casa en condominio;Ate;5;4;2;360;8400.0;500.0;8000.0;23.33;Casa
Casa en condominio;Jesús María;4;0;3;300;6000.0;1520.0;800.0;20.0;Casa
Casa en condominio;Lince;2;1;2;80;1200.0;150.0;;15.0;Casa
Casa en condominio;San Isidro;2;0;0;70;900.0;;68.0;12.86;Casa
Casa en condominio;Ate;3;5;3;681;20000.0;1907.0;18098.0;29.37;Casa
Casa en condominio;Ate;4;2;2;316;10000.0;1100.0;8341.0;31.65;Casa
Casa en condominio;Jesús María;5;0;3;500;18000.0;800.0;;36.0;Casa
Casa en condominio;Ate;4;2;2;600;30000.0;1100.0;1399.0;50.0;Casa
Casa en condominio;Ate;4;3;4;350;7000.0;934.0;890.0;20.0;Casa
Casa en condominio;San Borja;3;1;2;130;8000.0;;80.0;61.54;Casa
Casa en condominio;Villa El Salvador;3;2;3;350;8000.0;1300.0;;22.86;Casa
Casa en condominio;Callao;3;2;1;225;4500.0;465.0;1311.0;20.0;Casa
Casa en condominio;Chorrillos;1;4;0;400;18000.0;;;45.0;Casa
Casa en condominio;Ate;5;4;5;700;16000.0;2150.0;17000.0;22.86;Casa
Casa en condominio;El Agustino;3;1;1;200;1400.0;;;7.0;Casa
Casa en condominio;Ate;4;8;4;700;18000.0;1700.0;2700.0;25.71;Casa
Casa en condominio;Ate;4;8;1;400;7000.0;800.0;780.0;17.5;Casa
Casa en condominio;Ate;5;3;3;1750;15000.0;2900.0;1798.0;8.57;Casa
Casa en condominio;Carabayllo;3;2;0;88;2100.0;430.0;320.0;23.86;Casa
Casa en condominio;Ate;4;3;1;400;8500.0;880.0;780.0;21.25;Casa
Casa en condominio;Jesús María;4;2;4;250;8000.0;1800.0;3600.0;32.0;Casa
Casa en condominio;Ate;4;2;1;350;7500.0;957.0;;21.43;Casa
Casa en condominio;Villa El Salvador;1;1;0;35;800.0;250.0;;22.86;Casa
Casa en condominio;Chorrillos;3;0;2;150;5400.0;400.0;200.0;36.0;Casa
Casa en condominio;Jesús María;5;2;5;290;4000.0;1100.0;;13.79;Casa
Casa en condominio;Jesús María;3;2;3;168;4500.0;;;26.79;Casa
Casa en condominio;San Isidro;2;1;0;70;900.0;;;12.86;Casa
Casa en condominio;Ate;8;7;5;1000;18000.0;2150.0;2500.0;18.0;Casa
Casa en condominio;Ate;6;3;3;521;12000.0;1800.0;1100.0;23.03;Casa
Casa en condominio;Chorrillos;2;1;0;81;1000.0;90.0;252.0;12.35;Casa
Casa en condominio;Villa El Salvador;3;3;3;531;10000.0;1562.0;400.0;18.83;Casa
Casa en condominio;Jesús María;4;4;3;268;7500.0;650.0;545.0;27.99;Casa
Casa en condominio;La Perla;6;10;6;1500;25000.0;8300.0;3650.0;16.67;Casa
Casa en condominio;Ate;4;4;4;350;7000.0;750.0;;20.0;Casa
Casa en condominio;Ate;5;4;5;765;13900.0;2500.0;3000.0;18.17;Casa
Casa en condominio;Jesús María;4;2;4;325;8000.0;850.0;500.0;24.62;Casa
Casa en condominio;Ate;3;4;1;350;8500.0;1172.0;721.0;24.29;Casa
Casa en condominio;Lince;2;1;0;90;600.0;300.0;;6.67;Casa
Casa en condominio;Ate;5;3;4;350;12000.0;850.0;;34.29;Casa
Casa en condominio;Rímac;4;3;4;600;15000.0;3250.0;2300.0;25.0;Casa
Casa en condominio;Jesús María;4;3;4;380;6000.0;500.0;;15.79;Casa
Casa en condominio;San Luis;4;2;1;150;2500.0;250.0;1400.0;16.67;Casa
Casa en condominio;Ate;5;4;4;1008;10000.0;1129.0;1486.0;9.92;Casa
Casa en condominio;Lince;3;6;1;312;3200.0;845.0;396.0;10.26;Casa
Casa en condominio;Jesús María;4;3;4;239;4500.0;1300.0;;18.83;Casa
Casa en condominio;Jesús María;4;2;1;348;8500.0;1003.0;6968.0;24.43;Casa
Casa en condominio;Ate;5;4;5;790;25000.0;1350.0;3400.0;31.65;Casa
Casa en condominio;Pucusana;2;0;0;90;1300.0;1500.0;20.0;14.44;Casa
Casa en condominio;Jesús María;5;2;2;450;12000.0;1350.0;850.0;26.67;Casa
Casa en condominio;Ancón;2;1;2;75;1600.0;;;21.33;Casa
Casa en condominio;La Perla;5;3;1;429;13000.0;1000.0;769.0;30.3;Casa
Casa en condominio;Lince;2;1;0;100;650.0;100.0;;6.5;Casa
Casa en condominio;Mi Perú;2;1;0;60;800.0;300.0;;13.33;Casa
Casa en condominio;Jesús María;6;6;4;800;8500.0;;;10.62;Casa
Casa en condominio;Ate;5;3;2;480;8000.0;800.0;700.0;16.67;Casa
Casa en condominio;Ate;5;3;4;300;9000.0;820.0;6370.0;30.0;Casa
Casa en condominio;Ate;4;4;4;760;23009.0;2080.0;;30.28;Casa
Casa en condominio;Ate;4;3;4;350;9000.0;934.0;8865.0;25.71;Casa
Casa en condominio;Ate;5;3;5;600;22000.0;1028.0;18558.0;36.67;Casa
Casa en condominio;Ate;4;6;3;681;18000.0;1907.0;1941.0;26.43;Casa
Casa en condominio;Ate;5;3;2;350;12000.0;1908.0;1270.0;34.29;Casa
Casa en condominio;Ate;5;2;3;700;14000.0;1500.0;1100.0;20.0;Casa
Casa en condominio;Jesús María;4;4;3;213;3800.0;1234.0;335.0;17.84;Casa
Casa en condominio;Ate;5;4;4;622;10000.0;1390.0;14000.0;16.08;Casa
Casa en condominio;Villa El Salvador;1;1;1;100;1750.0;220.0;;17.5;Casa
Casa en condominio;Ate;4;4;4;341;9000.0;850.0;766.0;26.39;Casa
Casa en condominio;Ate;4;5;3;453;8500.0;520.0;684.0;18.76;Casa
Casa en condominio;Ate;4;3;3;600;7800.0;1001.0;955.0;13.0;Casa
Casa en condominio;Ate;4;3;4;600;15000.0;2200.0;1000.0;25.0;Casa
Casa en condominio;Lince;3;2;2;120;2200.0;100.0;;18.33;Casa
Casa en condominio;Ate;6;0;6;750;12000.0;1980.0;1200.0;16.0;Casa
Casa en condominio;Ate;4;2;1;400;7900.0;1500.0;;19.75;Casa
Casa en condominio;Rímac;6;2;2;350;18000.0;3400.0;1351.0;51.43;Casa
Casa en condominio;Ate;5;4;4;450;6499.0;1150.0;800.0;14.44;Casa
Casa en condominio;San Juan de Miraflores;3;1;0;111;2300.0;80.0;200.0;20.72;Casa
Casa en condominio;Ate;4;4;4;315;15000.0;1200.0;850.0;47.62;Casa
Casa en condominio;Ancón;2;1;0;72;1000.0;160.0;;13.89;Casa
Casa en condominio;Ate;4;2;4;300;9000.0;950.0;5500.0;30.0;Casa
Casa en condominio;Jesús María;3;2;3;190;2000.0;1270.0;400.0;10.53;Casa
Casa en condominio;Ate;5;3;5;291;12000.0;550.0;4950.0;41.24;Casa
Casa en condominio;Ate;4;2;4;585;17000.0;1748.0;1210.0;29.06;Casa
Casa en condominio;Lince;2;3;0;100;1400.0;85.0;;14.0;Casa
Casa en condominio;Lince;2;1;0;74;1100.0;300.0;;14.86;Casa
Casa en condominio;Ate;6;6;6;1000;24009.0;;;24.01;Casa
Casa en condominio;Punta Hermosa;3;3;1;400;7000.0;;3000.0;17.5;Casa
Casa en condominio;Ate;4;3;4;500;10000.0;1050.0;1300.0;20.0;Casa
Casa en condominio;Rímac;2;1;0;70;1100.0;;;15.71;Casa
Casa en condominio;Lince;2;1;0;70;900.0;200.0;;12.86;Casa
Casa en condominio;Mi Perú;5;0;3;520;4900.0;723.0;519.0;9.42;Casa
Casa en condominio;Jesús María;4;4;4;600;20000.0;1800.0;;33.33;Casa
Casa en condominio;Chaclacayo;3;4;1;160;3500.0;;152.0;21.88;Casa
Casa en condominio;Jesús María;4;2;4;260;7000.0;7068.0;5998.0;26.92;Casa
Casa en condominio;Ate;4;3;4;980;22000.0;1400.0;800.0;22.45;Casa
Casa en condominio;Villa El Salvador;2;1;0;75;2000.0;580.0;;26.67;Casa
Casa en condominio;Ate;3;2;0;230;5800.0;1400.0;440.0;25.22;Casa
Casa en condominio;Ate;4;3;4;340;10000.0;1100.0;550.0;29.41;Casa
Casa en condominio;Lince;1;0;0;50;700.0;;;14.0;Casa
Casa en condominio;Lince;2;1;0;55;1000.0;;;18.18;Casa
Casa en condominio;Jesús María;4;5;4;500;10500.0;1000.0;;21.0;Casa
Casa en condominio;San Luis;2;1;0;55;1000.0;450.0;;18.18;Casa
Casa en condominio;Ate;5;4;3;622;10000.0;1390.0;1486.0;16.08;Casa
Casa en condominio;Ate;4;3;2;434;7500.0;2694.0;1150.0;17.28;Casa
Casa en condominio;Villa El Salvador;5;3;5;300;6000.0;1300.0;200.0;20.0;Casa
Casa en condominio;Ate;5;4;4;622;10000.0;1390.0;1486.0;16.08;Casa
Casa en condominio;Lince;2;1;1;90;1700.0;208.0;35.0;18.89;Casa
Casa en condominio;Ate;6;8;0;924;13000.0;2214.0;1060.0;14.07;Casa
Casa en condominio;Ate;4;4;4;850;18009.0;1560.0;;21.19;Casa
Casa en condominio;Pucusana;6;3;5;300;25000.0;;;83.33;Casa
Casa en condominio;Ate;8;4;4;986;15000.0;1543.0;2082.0;15.21;Casa
Casa en condominio;Ate;4;4;2;360;6500.0;1145.0;889.0;18.06;Casa
Casa en condominio;Ate;4;3;4;320;9000.0;500.0;5000.0;28.12;Casa
Casa en condominio;Ate;4;3;2;410;8500.0;870.0;8100.0;20.73;Casa
Casa en condominio;Lince;3;5;2;250;4000.0;250.0;348.0;16.0;Casa
Casa en condominio;Jesús María;3;2;3;241;4000.0;900.0;;16.6;Casa
Casa en condominio;Ate;4;3;2;260;8000.0;900.0;530.0;30.77;Casa
Casa en condominio;Ate;4;0;1;265;12000.0;870.0;5232.0;45.28;Casa
Casa en condominio;San Luis;4;4;2;680;4500.0;400.0;300.0;6.62;Casa
Casa en condominio;Mi Perú;3;1;1;405;4200.0;700.0;388.0;10.37;Casa
Casa en condominio;Ate;4;3;4;600;15000.0;2200.0;1000.0;25.0;Casa
Casa en condominio;Ate;5;4;4;622;10000.0;1390.0;1514.0;16.08;Casa
Casa en condominio;Jesús María;4;4;2;240;4200.0;1500.0;360.0;17.5;Casa
Casa en condominio;San Luis;4;4;4;300;5000.0;690.0;;16.67;Casa
Casa en condominio;San Luis;4;3;4;320;5000.0;690.0;;15.62;Casa
Casa en condominio;San Juan de Lurigancho;4;3;1;379;15000.0;1100.0;536.0;39.58;Casa
Casa en condominio;Villa El Salvador;3;3;1;150;2500.0;150.0;;16.67;Casa
Casa en condominio;Jesús María;5;3;5;350;6000.0;495.0;296.0;17.14;Casa
Casa en condominio;La Perla;4;2;2;500;12000.0;579.0;1438.0;24.0;Casa
Casa en condominio;Ate;4;4;4;1000;24000.0;2214.0;1980.0;24.0;Casa
Casa en condominio;Jesús María;4;8;4;1800;20000.0;;;11.11;Casa
Casa en condominio;Lince;2;1;0;70;700.0;50.0;;10.0;Casa
Casa en condominio;Ate;4;3;1;400;8500.0;970.0;;21.25;Casa
Casa en condominio;Ate;4;4;3;622;9991.0;1380.0;1486.0;16.06;Casa
Casa en condominio;San Luis;3;5;1;272;3600.0;400.0;2246.0;13.24;Casa
Casa en condominio;Ate;5;4;5;600;10000.0;1600.0;;16.67;Casa
Casa en condominio;Ate;5;1;2;250;9000.0;1650.0;500.0;36.0;Casa
Casa en condominio;Jesús María;4;3;3;153;3650.0;900.0;1.0;23.86;Casa
Casa en condominio;Jesús María;5;4;4;800;12000.0;1000.0;1300.0;15.0;Casa
Casa en condominio;Ancón;3;1;0;65;900.0;170.0;;13.85;Casa
Casa en condominio;Ate;4;3;4;263;7000.0;707.0;;26.62;Casa
Casa en condominio;Ate;5;0;5;1000;25000.0;1300.0;1600.0;25.0;Casa
Casa en condominio;Ate;4;3;3;266;7900.0;1600.0;6295.0;29.7;Casa
Casa en condominio;Ate;4;6;4;763;11000.0;800.0;2040.0;14.42;Casa
Casa en condominio;Ate;5;5;4;806;30000.0;2695.0;2753.0;37.22;Casa
Casa en condominio;Ate;4;4;2;600;30000.0;1100.0;1300.0;50.0;Casa
Casa en condominio;Ate;3;6;1;420;6900.0;992.0;773.0;16.43;Casa
Casa en condominio;Ate;6;6;3;622;9950.0;1300.0;1485.0;16.0;Casa
Casa en condominio;Ate;4;3;2;466;7500.0;2695.0;1124.0;16.09;Casa
Casa en condominio;Lince;2;1;0;74;1200.0;;;16.22;Casa
Casa en condominio;Lince;1;0;0;230;2750.0;300.0;400.0;11.96;Casa
Casa en condominio;Ancón;4;4;3;550;5500.0;250.0;;10.0;Casa
Casa en condominio;Ate;5;0;5;650;10000.0;2000.0;8000.0;15.38;Casa
Casa en condominio;Ate;4;2;4;350;9000.0;1050.0;7000.0;25.71;Casa
Casa en condominio;Ate;5;4;4;474;20000.0;973.0;17300.0;42.19;Casa
Casa en condominio;Jesús María;6;0;5;636;24000.0;1900.0;1900.0;37.74;Casa
Casa en condominio;Jesús María;5;3;4;220;4500.0;670.0;220.0;20.45;Casa
Casa en condominio;Ate;5;10;5;403;10900.0;855.0;968.0;27.05;Casa
Casa en condominio;Ate;4;4;2;385;7500.0;1150.0;750.0;19.48;Casa
Casa en condominio;Ate;5;4;5;631;18000.0;980.0;1800.0;28.53;Casa
Casa en condominio;Pucusana;6;35;4;1100;22000.0;;;20.0;Casa
Casa en condominio;Jesús María;3;2;3;145;2500.0;463.0;;17.24;Casa
Casa en condominio;Ate;4;4;2;600;30000.0;1100.0;13999.0;50.0;Casa
Casa en condominio;Jesús María;3;2;3;250;4500.0;900.0;519.0;18.0;Casa
Casa en condominio;Ate;4;0;4;250;13000.0;600.0;;52.0;Casa
Casa en condominio;Ate;4;3;4;355;9000.0;707.0;600.0;25.35;Casa
Casa en condominio;Ate;4;4;4;869;24000.0;2220.0;2269.0;27.62;Casa
Casa en condominio;Villa El Salvador;4;4;1;220;3300.0;723.0;;15.0;Casa
Casa en condominio;San Luis;8;0;0;720;6000.0;500.0;100.0;8.33;Casa
Casa en condominio;Jesús María;3;2;3;260;12500.0;;;48.08;Casa
Casa en condominio;Jesús María;4;3;3;153;3500.0;900.0;100.0;22.88;Casa
Casa en condominio;Ate;4;0;4;590;20000.0;2000.0;;33.9;Casa
Casa en condominio;Jesús María;3;2;1;250;6000.0;955.0;542.0;24.0;Casa
Casa en condominio;Ate;4;5;1;680;7500.0;150.0;950.0;11.03;Casa
Casa en condominio;Ate;5;6;5;755;14000.0;2200.0;2000.0;18.54;Casa
Casa en condominio;Ate;6;4;4;720;12000.0;800.0;;16.67;Casa
Casa en condominio;Chorrillos;5;0;0;600;18000.0;;2300.0;30.0;Casa
Casa en condominio;Ancón;2;2;2;75;1800.0;;;24.0;Casa
Casa en condominio;San Miguel;3;1;0;78;1200.0;375.0;29.0;15.38;Casa
Casa en condominio;Ate;6;0;4;700;30000.0;2100.0;700.0;42.86;Casa
Casa en condominio;Ate;5;9;4;870;28000.0;1650.0;;32.18;Casa
Casa en condominio;Ate;3;6;1;420;6900.0;1042.0;773.0;16.43;Casa
Casa en condominio;Ate;5;5;4;900;12000.0;1500.0;25000.0;13.33;Casa
Casa en condominio;Villa El Salvador;4;3;2;200;3600.0;600.0;;18.0;Casa
